"","X","SearchName","Transcript","Participant","Corpus","Line","LineEnd","MatchId","URL","Before.Match","Text","After.Match","Number","Target.word","Target.word.start","Target.word.end","Target.teAkaSegment","Target.teAkaSegment.start","Target.teAkaSegment.end","time_0_5","f1_time_0_5","f2_time_0_5","Error"
"4206",44909,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-06.trs","L2H03M","MAONZE",300.305,308.58,"g_1637;em_12_133021;n_135251-n_135252;p_288;#=es_68_3434172;prefix=044909-;[0]=ew_0_941300;[1]=ew_0_941300","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-06.trs#es_68_3434172",NA,"puritia",NA,44909,"puritia",304.825,305.435,"u",304.985,305.015,305,330,1839,""
"4207",44921,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",3.863,6.534,"g_1638;em_12_133027;n_135256-n_135257;p_288;#=es_68_3434390;prefix=044921-;[0]=ew_0_941337;[1]=ew_0_941337","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3434390",NA,"kura",NA,44921,"kura",5.533,5.923,"u",5.683,5.733,5.708,393,1172,""
"4208",44922,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",9.396,12.434,"g_1638;em_12_133029;n_135258-n_135259;p_288;#=es_68_3434431;prefix=044922-;[0]=ew_0_941345;[1]=ew_0_941345","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3434431",NA,"kura",NA,44922,"kura",10.406,11.026,"u",10.536,10.576,10.556,420,1808,""
"4209",44924,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",14.313,18.987,"g_1638;em_12_133031;n_135260-n_135261;p_288;#=es_68_3434526;prefix=044924-;[0]=ew_0_941355;[1]=ew_0_941355","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3434526",NA,"kura",NA,44924,"kura",15.803,16.053,"u",15.913,15.943,15.928,419,1597,""
"4210",44933,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",25.689,31.061756,"g_1638;em_12_133034;n_135263-n_135264;p_288;#=es_68_3434876;prefix=044933-;[0]=ew_0_941384;[1]=ew_0_941384","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3434876",NA,"kura ",NA,44933,"kura ",30.769,31.029,"u",30.879,30.929,30.904,458,1494,""
"4211",44938,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",35.309,41.319,"g_1638;em_12_133036;n_135265-n_135266;p_288;#=es_68_3435097;prefix=044938-;[0]=ew_0_941403;[1]=ew_0_941403","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3435097",NA,"kura",NA,44938,"kura",39.689,40.009,"u",39.799,39.849,39.824,420,1739,""
"4212",44942,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",41.319,43.923,"g_1638;em_12_133037;n_135266-n_135267;p_288;#=es_68_3435193;prefix=044942-;[0]=ew_0_941411;[1]=ew_0_941411","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3435193",NA,"kura .",NA,44942,"kura .",42.889,43.509,"u",43.009,43.049,43.029,436,1722,""
"4213",44945,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",43.923,46.522,"g_1638;em_12_133038;n_135267-n_135268;p_288;#=es_68_3435257;prefix=044945-;[0]=ew_0_941415;[1]=ew_0_941415","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3435257",NA,"kura .",NA,44945,"kura .",45.103,45.463,"u",45.203,45.243,45.223,449,1718,""
"4214",44947,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",50.171,55.131,"g_1638;em_12_133040;n_135269-n_135270;p_288;#=es_68_3435379;prefix=044947-;[0]=ew_0_941428;[1]=ew_0_941428","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3435379",NA,"muri",NA,44947,"muri",51.021,51.661,"u",51.141,51.241,51.191,415,1228,""
"4215",44951,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",50.171,55.131,"g_1638;em_12_133040;n_135269-n_135270;p_288;#=es_68_3435490;prefix=044951-;[0]=ew_0_941438;[1]=ew_0_941438","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3435490",NA,"kura",NA,44951,"kura",53.831,54.061,"u",53.941,53.981,53.961,444,1626,""
"4216",44958,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",72.883,77.581,"g_1638;em_12_133045;n_135274-n_135275;p_288;#=es_68_3435805;prefix=044958-;[0]=ew_0_941468;[1]=ew_0_941468","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3435805",NA,"muri",NA,44958,"muri",73.453,74.053,"u",73.573,73.663,73.618,410,1208,""
"4217",44973,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",96.532,103.982,"g_1638;em_12_133051;n_135278-n_135279;p_288;#=es_68_3436234;prefix=044973-;[0]=ew_0_941514;[1]=ew_0_941514","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3436234",NA,"tunga:ne .",NA,44973,"tunga:ne .",102.582,103.452,"u",102.712,102.792,102.752,402,2167,""
"4218",44989,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",134.865,138.108,"g_1638;em_12_133062;n_135289-n_135290;p_288;#=es_68_3437289;prefix=044989-;[0]=ew_0_941580;[1]=ew_0_941580","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3437289",NA,"tunga:ne .",NA,44989,"tunga:ne .",137.175,137.975,"u",137.305,137.365,137.335,341,1757,""
"4219",45017,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-07.trs","L2H03M","MAONZE",179.933,181.178,"g_1638;em_12_133073;n_135298-n_135299;p_288;#=es_68_3438322;prefix=045017-;[0]=ew_0_941644;[1]=ew_0_941644","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-07.trs#es_68_3438322",NA,"tupu",NA,45017,"tupu",179.983,180.343,"u",180.103,180.183,180.143,290,1714,""
"4220",45141,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-08.trs","L2H03M","MAONZE",119.303,125.549,"g_1639;em_12_133129;n_135349-n_135350;p_288;#=es_68_3437477;prefix=045141-;[0]=ew_0_942081;[1]=ew_0_942081","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-08.trs#es_68_3437477",NA,"kura",NA,45141,"kura",123.403,123.623,"u",123.503,123.533,123.518,430,1976,""
"4221",45150,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-08.trs","L2H03M","MAONZE",145.403,148.902,"g_1639;em_12_133135;n_135353-n_135354;p_288;#=es_68_3437822;prefix=045150-;[0]=ew_0_942132;[1]=ew_0_942132","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-08.trs#es_68_3437822",NA,"tunga:ne",NA,45150,"tunga:ne",146.863,147.593,"u",147.023,147.113,147.068,472,1783,""
"4222",45155,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-08.trs","L2H03M","MAONZE",153.945,159.248,"g_1639;em_12_133137;n_135355-n_135356;p_288;#=es_68_3438036;prefix=045155-;[0]=ew_0_942146;[1]=ew_0_942146","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-08.trs#es_68_3438036",NA,"kura",NA,45155,"kura",154.655,154.905,"u",154.755,154.795,154.775,454,1499,""
"4223",45157,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-08.trs","L2H03M","MAONZE",153.945,159.248,"g_1639;em_12_133137;n_135355-n_135356;p_288;#=es_68_3438130;prefix=045157-;[0]=ew_0_942154;[1]=ew_0_942154","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-08.trs#es_68_3438130",NA,"kura .",NA,45157,"kura .",158.475,158.815,"u",158.585,158.635,158.61,489,1708,""
"4224",45159,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-08.trs","L2H03M","MAONZE",163.319,172.226,"g_1639;em_12_133139;n_135357-n_135358;p_288;#=es_68_3438389;prefix=045159-;[0]=ew_0_942178;[1]=ew_0_942178","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-08.trs#es_68_3438389",NA,"rumaki",NA,45159,"rumaki",168.419,168.939,"u",168.469,168.569,168.519,374,1777,""
"4225",45204,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-08.trs","L2H03M","MAONZE",231.786,235.916,"g_1639;em_12_133155;n_135371-n_6997993;p_288;#=es_68_3440013;prefix=045204-;[0]=ew_0_942324;[1]=ew_0_942324","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-08.trs#es_68_3440013",NA,"rakuraku",NA,45204,"rakuraku",232.046,232.716,"u",232.296,232.356,232.326,400,1856,""
"4226",45210,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-08.trs","L2H03M","MAONZE",235.916,239.16,"g_1639;em_12_133156;n_6997993-n_135373;p_288;#=es_68_3440143;prefix=045210-;[0]=ew_0_942334;[1]=ew_0_942334","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-08.trs#es_68_3440143",NA,"kupu",NA,45210,"kupu",237.636,238.056,"u",237.726,237.836,237.781,331,1257,""
"4227",45218,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-08.trs","L2H03M","MAONZE",247.346,252.401,"g_1639;em_12_133159;n_135375-n_135376;p_288;#=es_68_3440390;prefix=045218-;[0]=ew_0_942357;[1]=ew_0_942357","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-08.trs#es_68_3440390",NA,"kupu",NA,45218,"kupu",249.276,249.886,"u",249.366,249.456,249.411,227,1308,""
"4228",45223,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-08.trs","L2H03M","MAONZE",252.401,260.39,"g_1639;em_12_133160;n_135376-n_135377;p_288;#=es_68_3440463;prefix=045223-;[0]=ew_0_942366;[1]=ew_0_942366","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-08.trs#es_68_3440463",NA,"ku~",NA,45223,"ku~",256.161,257.941,"u",256.191,256.221,256.206,674,1742,""
"4229",45224,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-08.trs","L2H03M","MAONZE",252.401,260.39,"g_1639;em_12_133160;n_135376-n_135377;p_288;#=es_68_3440474;prefix=045224-;[0]=ew_0_942368;[1]=ew_0_942368","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-08.trs#es_68_3440474",NA,"kupu",NA,45224,"kupu",258.301,258.711,"u",258.401,258.501,258.451,356,1792,""
"4230",45245,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-09.trs","L2H03M","MAONZE",48.326,55.437,"g_1640;em_12_133177;n_135390-n_135391;p_288;#=es_68_3434412;prefix=045245-;[0]=ew_0_942474;[1]=ew_0_942474","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-09.trs#es_68_3434412",NA,"kura",NA,45245,"kura",52.806,53.066,"u",52.916,52.956,52.936,449,1850,""
"4231",45264,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-09.trs","L2H03M","MAONZE",96.179,101.621,"g_1640;em_12_133186;n_135399-n_135400;p_288;#=es_68_3435130;prefix=045264-;[0]=ew_0_942548;[1]=ew_0_942548","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-09.trs#es_68_3435130",NA,"kura",NA,45264,"kura",97.039,97.559,"u",97.199,97.259,97.229,462,1605,""
"4232",45387,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-10.trs","L2H03M","MAONZE",148.212,157.007,"g_1641;em_12_133251;n_135461-n_135462;p_288;#=es_68_3437997;prefix=045387-;[0]=ew_0_943119;[1]=ew_0_943119","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-10.trs#es_68_3437997",NA,"muri",NA,45387,"muri",155.752,156.082,"u",155.892,155.952,155.922,430,1198,""
"4233",45423,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-10.trs","L2H03M","MAONZE",228.308,231.745,"g_1641;em_12_133268;n_135478-n_135479;p_288;#=es_68_3439489;prefix=045423-;[0]=ew_0_943252;[1]=ew_0_943252","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-10.trs#es_68_3439489",NA,"tuhinga . ",NA,45423,"tuhinga . ",230.648,231.348,"u",230.788,230.858,230.823,398,1935,""
"4234",45429,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-10.trs","L2H03M","MAONZE",231.745,239.342,"g_1641;em_12_133269;n_135479-n_135480;p_288;#=es_68_3439670;prefix=045429-;[0]=ew_0_943263;[1]=ew_0_943263","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-10.trs#es_68_3439670",NA,"motuhake .",NA,45429,"motuhake .",237.065,237.905,"u",237.435,237.485,237.46,393,1605,""
"4235",45479,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-11.trs","L2H03M","MAONZE",69.036,74.06,"g_1642;em_12_133290;n_135499-n_135500;p_288;#=es_68_3437907;prefix=045479-;[0]=ew_0_943428;[1]=ew_0_943428","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-11.trs#es_68_3437907",NA,"kupu",NA,45479,"kupu",70.266,70.816,"u",70.376,70.456,70.416,213,2050,""
"4236",45487,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-11.trs","L2H03M","MAONZE",74.06,78.232,"g_1642;em_12_133291;n_135500-n_135501;p_288;#=es_68_3438067;prefix=045487-;[0]=ew_0_943437;[1]=ew_0_943437","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-11.trs#es_68_3438067",NA,"kupu",NA,45487,"kupu",75.53,75.85,"u",75.61,75.7,75.655,409,1596,""
"4237",45488,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-11.trs","L2H03M","MAONZE",74.06,78.232,"g_1642;em_12_133291;n_135500-n_135501;p_288;#=es_68_3438103;prefix=045488-;[0]=ew_0_943441;[1]=ew_0_943441","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-11.trs#es_68_3438103",NA,"kupu",NA,45488,"kupu",76.47,76.75,"u",76.54,76.63,76.585,272,2063,""
"4238",45497,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-11.trs","L2H03M","MAONZE",90.575,94.737,"g_1642;em_12_133294;n_135503-n_135504;p_288;#=es_68_3438302;prefix=045497-;[0]=ew_0_943458;[1]=ew_0_943458","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-11.trs#es_68_3438302",NA,"pakupaku",NA,45497,"pakupaku",91.955,92.795,"u",92.295,92.405,92.35,390,1008,""
"4239",45502,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-11.trs","L2H03M","MAONZE",108.414,112.27,"g_1642;em_12_133299;n_135508-n_135509;p_288;#=es_68_3438570;prefix=045502-;[0]=ew_0_943484;[1]=ew_0_943484","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-11.trs#es_68_3438570",NA,"kupu -",NA,45502,"kupu -",110.194,110.894,"u",110.304,110.424,110.364,221,1559,""
"4240",45550,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-11.trs","L2H03M","MAONZE",186.57,195.437,"g_1642;em_12_133320;n_135529-n_135530;p_288;#=es_68_3440379;prefix=045550-;[0]=ew_0_943640;[1]=ew_0_943640","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-11.trs#es_68_3440379",NA,"tuhi",NA,45550,"tuhi",186.92,187.27,"u",187.02,187.07,187.045,437,2010,""
"4241",45553,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-11.trs","L2H03M","MAONZE",186.57,195.437,"g_1642;em_12_133320;n_135529-n_135530;p_288;#=es_68_3440426;prefix=045553-;[0]=ew_0_943647;[1]=ew_0_943647","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-11.trs#es_68_3440426",NA,"tuhinga",NA,45553,"tuhinga",190.51,191.05,"u",190.66,190.71,190.685,421,2042,""
"4242",45566,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-11.trs","L2H03M","MAONZE",207.552,209.443,"g_1642;em_12_133324;n_135533-n_135534;p_288;#=es_68_3440640;prefix=045566-;[0]=ew_0_943687;[1]=ew_0_943687","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-11.trs#es_68_3440640",NA,"tuhia",NA,45566,"tuhia",207.762,208.182,"u",207.882,207.912,207.897,358,1804,""
"4243",45572,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L2H03M-11.trs","L2H03M","MAONZE",221.386,227.157,"g_1642;em_12_133328;n_135537-n_135538;p_288;#=es_68_3440761;prefix=045572-;[0]=ew_0_943730;[1]=ew_0_943730","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L2H03M-11.trs#es_68_3440761",NA,"huri",NA,45572,"huri",223.926,224.176,"u",223.986,224.036,224.011,364,1661,""
